timestamp,source,content,label
2025-07-22 18:18:02,journalctl,Jul 22 18:18:02 bharch systemd[3713]: Started kitty child process: 34602 launched by: 34588.,0
2025-07-22 18:18:08,pacman.log,[2025-07-22T18:18:08+0530] [PACMAN] Running 'pacman -S -y --config /etc/pacman.conf --',0
2025-07-22 18:18:08,pacman.log,[2025-07-22T18:18:08+0530] [PACMAN] synchronizing package lists,0
2025-07-22 18:18:09,journalctl,Jul 22 18:18:08 bharch sudo[34734]:    rksha : TTY=pts/1 ; PWD=/home/rksha ; USER=root ; COMMAND=/usr/bin/pacman -S -y --config /etc/pacman.conf --,0
2025-07-22 18:18:09,journalctl,Jul 22 18:18:08 bharch sudo[34734]: pam_unix(sudo:session): session opened for user root(uid=0) by rksha(uid=1000),0
2025-07-22 18:18:16,journalctl,Jul 22 18:18:15 bharch sudo[34734]: pam_unix(sudo:session): session closed for user root,0
2025-07-22 18:18:23,journalctl,Jul 22 18:18:23 bharch root[34827]: ACPI group/action undefined: button/right / RIGHT,0
2025-07-22 18:18:24,journalctl,Jul 22 18:18:24 bharch systemd[1]: Starting Time & Date Service...,0
2025-07-22 18:18:24,journalctl,Jul 22 18:18:24 bharch systemd[1]: Started Time & Date Service.,0
2025-07-22 18:18:24,journalctl,Jul 22 18:18:24 bharch rtkit-daemon[2485]: Supervising 6 threads of 3 processes of 1 users.,0
2025-07-22 18:18:24,journalctl,Jul 22 18:18:24 bharch rtkit-daemon[2485]: Supervising 6 threads of 3 processes of 1 users.,0
2025-07-22 18:18:24,journalctl,Jul 22 18:18:24 bharch rtkit-daemon[2485]: Supervising 6 threads of 3 processes of 1 users.,0
2025-07-22 18:18:24,journalctl,Jul 22 18:18:24 bharch rtkit-daemon[2485]: Supervising 6 threads of 3 processes of 1 users.,0
2025-07-22 18:18:24,journalctl,Jul 22 18:18:24 bharch rtkit-daemon[2485]: Successfully made thread 34968 of process 34833 owned by '1000' RT at priority 10.,0
2025-07-22 18:18:24,journalctl,Jul 22 18:18:24 bharch rtkit-daemon[2485]: Supervising 7 threads of 4 processes of 1 users.,0
2025-07-22 18:18:25,journalctl,Jul 22 18:18:24 bharch rtkit-daemon[2485]: Supervising 7 threads of 4 processes of 1 users.,0
2025-07-22 18:18:25,journalctl,Jul 22 18:18:24 bharch rtkit-daemon[2485]: Supervising 7 threads of 4 processes of 1 users.,0
